348, -32, -3, 16.5, 0
349, -32, -3, 19.5, 0
350, -32, -3, 22.5, 0
351, -32, -3, 25.5, 0
352, -32, 0, 1.5, 1
353, -32, 0, 4.5, 1
354, -32, 0, 7.5, 1
355, -32, 0, 10.5, 1
356, -32, 0, 13.5, 1
357, -32, 0, 16.5, 1
358, -32, 0, 19.5, 0
359, -32, 0, 22.5, 0
360, -32, 0, 25.5, 0
361, -32, 3, 1.5, 1
362, -32, 3, 4.5, 1
363, -32, 3, 7.5, 1
364, -32, 3, 10.5, 1
365, -32, 3, 13.5, 1
366, -32, 3, 16.5, 1
367, -32, 3, 19.5, 0
368, -32, 3, 22.5, 0
369, -32, 3, 25.5, 0
370, -32, 6, 1.5, 1
371, -32, 6, 4.5, 1
372, -32, 6, 7.5, 1
373, -32, 6, 10.5, 1
374, -32, 6, 13.5, 1
375, -32, 6, 16.5, 1
376, -32, 6, 19.5, 0
377, -32, 6, 22.5, 0
378, -32, 6, 25.5, 0
379, -32, 9, 1.5, 1
380, -32, 9, 4.5, 1
381, -32, 9, 7.5, 1
382, -32, 9, 10.5, 1
383, -32, 9, 13.5, 1
384, -32, 9, 16.5, 1
385, -32, 9, 19.5, 0
386, -32, 9, 22.5, 0
387, -32, 9, 25.5, 0
388, -32, 12, 1.5, 1
389, -32, 12, 4.5, 1
390, -32, 12, 7.5, 1
391, -32, 12, 10.5, 1
392, -32, 12, 13.5, 1
393, -32, 12, 16.5, 1
394, -32, 12, 19.5, 0
395, -32, 12, 22.5, 0
396, -32, 12, 25.5, 0
397, -32, 15, 1.5, 1
398, -32, 15, 4.5, 1
399, -32, 15, 7.5, 1
400, -32, 15, 10.5, 1
401, -32, 15, 13.5, 1
402, -32, 15, 16.5, 1
403, -32, 15, 19.5, 0
404, -32, 15, 22.5, 0
405, -32, 15, 25.5, 0
406, -32, 18, 1.5, 0
407, -32, 18, 4.5, 0
408, -32, 18, 7.5, 0
409, -32, 18, 10.5, 0
410, -32, 18, 13.5, 0
411, -32, 18, 16.5, 0
412, -32, 18, 19.5, 0
413, -32, 18, 22.5, 0
414, -32, 18, 25.5, 0
415, -32, 21, 1.5, 1
416, -32, 21, 4.5, 1
417, -32, 21, 7.5, 0
418, -32, 21, 10.5, 0
419, -32, 21, 13.5, 0
420, -32, 21, 16.5, 0
421, -32, 21, 19.5, 0
422, -32, 21, 22.5, 0
423, -32, 21, 25.5, 0
424, -32, 24, 1.5, 1
425, -32, 24, 4.5, 1
426, -32, 24, 7.5, 0
427, -32, 24, 10.5, 0
428, -32, 24, 13.5, 0
429, -32, 24, 16.5, 0
430, -32, 24, 19.5, 0
431, -32, 24, 22.5, 0
432, -32, 24, 25.5, 0
433, -32, 27, 1.5, 1
434, -32, 27, 4.5, 1
435, -32, 27, 7.5, 0
436, -32, 27, 10.5, 0
437, -32, 27, 13.5, 0
438, -32, 27, 16.5, 0
439, -32, 27, 19.5, 0
440, -32, 27, 22.5, 0
441, -32, 27, 25.5, 0
442, -32, 30, 1.5, 1
443, -32, 30, 4.5, 1
